candidate_id,rank,cross_encoder_score
CAND_0026942,931,0.060308
CAND_0088076,932,0.060197
CAND_0010791,933,0.060087
CAND_0065016,934,0.060087
CAND_0078782,935,0.060087
CAND_0071858,936,0.059976
CAND_0080868,937,0.059976
CAND_0091764,938,0.059976
CAND_0097904,939,0.059976
CAND_0026253,940,0.059866
CAND_0047011,941,0.059866
CAND_0025688,942,0.059757
CAND_0025703,943,0.059757
CAND_0058352,944,0.059757
CAND_0064633,945,0.059757
CAND_0085346,946,0.059757
CAND_0013618,947,0.059647
CAND_0068657,948,0.059537
CAND_0076311,949,0.059537
CAND_0096505,950,0.059537
CAND_0007858,951,0.059428
CAND_0020236,952,0.059428
CAND_0021616,953,0.059428
CAND_0036119,954,0.059428
CAND_0085964,955,0.059428
CAND_0014392,956,0.059319
CAND_0017147,957,0.059319
CAND_0023606,958,0.059319
CAND_0034305,959,0.059319
CAND_0060468,960,0.059319
CAND_0096116,961,0.059319
CAND_0071513,962,0.059210
CAND_0072781,963,0.059210
CAND_0088898,964,0.059210
CAND_0019580,965,0.059102
CAND_0022748,966,0.059102
CAND_0026748,967,0.058993
CAND_0064358,968,0.058993
CAND_0097598,969,0.058993
CAND_0003791,970,0.058885
CAND_0043613,971,0.058885
CAND_0029404,972,0.058669
CAND_0079830,973,0.058669
CAND_0014041,974,0.058561
CAND_0030348,975,0.058561
CAND_0061189,976,0.058561
CAND_0020311,977,0.058453
CAND_0023056,978,0.058453
CAND_0075676,979,0.058453
CAND_0090832,980,0.058453
CAND_0053963,981,0.058346
CAND_0060315,982,0.058346
CAND_0098951,983,0.058346
CAND_0008918,984,0.058132
CAND_0046778,985,0.058132
CAND_0060778,986,0.058132
CAND_0085033,987,0.058132
CAND_0055216,988,0.057918
CAND_0016317,989,0.057812
CAND_0096567,990,0.057812
CAND_0077505,991,0.057705
CAND_0042236,992,0.057599
CAND_0074657,993,0.057599
CAND_0029260,994,0.057493
CAND_0051210,995,0.057493
CAND_0007131,996,0.057388
CAND_0028287,997,0.057388
CAND_0049040,998,0.057388
CAND_0095048,999,0.057388
CAND_0015298,1000,0.057282
CAND_0096368,1001,0.057177
CAND_0042941,1002,0.057071
CAND_0046353,1003,0.057071
CAND_0051188,1004,0.057071
CAND_0064578,1005,0.057071
CAND_0075516,1006,0.057071
CAND_0030643,1007,0.056966
CAND_0062821,1008,0.056966
CAND_0081852,1009,0.056966
CAND_0055922,1010,0.056862
CAND_0066903,1011,0.056862
CAND_0065838,1012,0.056757
CAND_0070930,1013,0.056757
CAND_0056821,1014,0.056652
CAND_0089380,1015,0.056652
CAND_0092898,1016,0.056652
CAND_0001226,1017,0.056548
CAND_0063234,1018,0.056548
CAND_0086957,1019,0.056548
CAND_0039653,1020,0.056444
CAND_0049150,1021,0.056444
CAND_0013824,1022,0.056340
CAND_0019691,1023,0.056340
CAND_0046463,1024,0.056340
CAND_0053960,1025,0.056340
CAND_0085159,1026,0.056340
CAND_0053099,1027,0.056236
CAND_0069809,1028,0.056133
CAND_0079000,1029,0.056133
CAND_0057134,1030,0.056029
CAND_0087783,1031,0.056029
CAND_0025587,1032,0.055926
CAND_0072231,1033,0.055926
CAND_0074026,1034,0.055926
CAND_0017542,1035,0.055720
CAND_0085324,1036,0.055720
CAND_0082429,1037,0.055618
CAND_0099054,1038,0.055618
CAND_0014531,1039,0.055515
CAND_0023060,1040,0.055515
CAND_0075010,1041,0.055515
CAND_0082344,1042,0.055515
CAND_0096633,1043,0.055515
CAND_0001820,1044,0.055413
CAND_0020589,1045,0.055413
CAND_0074450,1046,0.055413
CAND_0046413,1047,0.055311
CAND_0097256,1048,0.055311
CAND_0015235,1049,0.055107
CAND_0015631,1050,0.055005
CAND_0044091,1051,0.055005
CAND_0048817,1052,0.055005
CAND_0080526,1053,0.055005
CAND_0040030,1054,0.054904
CAND_0065530,1055,0.054904
CAND_0079895,1056,0.054904
CAND_0045278,1057,0.054803
CAND_0045773,1058,0.054702
CAND_0054741,1059,0.054702
CAND_0001088,1060,0.054601
CAND_0006581,1061,0.054601
CAND_0019696,1062,0.054500
CAND_0022196,1063,0.054500
CAND_0073287,1064,0.054500
CAND_0083186,1065,0.054500
CAND_0024019,1066,0.054399
CAND_0084680,1067,0.054399
CAND_0055912,1068,0.054299
CAND_0081694,1069,0.054299
CAND_0090192,1070,0.054299
CAND_0011970,1071,0.054199
CAND_0017590,1072,0.054199
CAND_0039465,1073,0.054199
CAND_0047431,1074,0.054199
CAND_0065561,1075,0.054199
CAND_0021723,1076,0.053999
CAND_0072600,1077,0.053999
CAND_0004123,1078,0.053899
CAND_0004220,1079,0.053899
CAND_0007005,1080,0.053800
CAND_0026362,1081,0.053800
CAND_0037650,1082,0.053700
CAND_0081932,1083,0.053700
CAND_0074010,1084,0.053601
CAND_0002813,1085,0.053502
CAND_0024466,1086,0.053502
CAND_0077391,1087,0.053502
CAND_0029295,1088,0.053403
CAND_0042380,1089,0.053403
CAND_0045377,1090,0.053403
CAND_0062697,1091,0.053403
CAND_0072407,1092,0.053403
CAND_0077881,1093,0.053403
CAND_0071430,1094,0.053305
CAND_0098680,1095,0.053305
CAND_0097282,1096,0.053206
CAND_0000981,1097,0.053108
CAND_0011327,1098,0.053108
CAND_0086578,1099,0.053108
CAND_0021956,1100,0.053010
CAND_0072834,1101,0.053010
CAND_0009531,1102,0.052912
CAND_0095567,1103,0.052912
CAND_0041151,1104,0.052814
CAND_0055624,1105,0.052814
CAND_0076112,1106,0.052814
CAND_0093072,1107,0.052814
CAND_0094876,1108,0.052814
CAND_0046432,1109,0.052716
CAND_0065651,1110,0.052716
CAND_0002451,1111,0.052619
CAND_0003529,1112,0.052619
CAND_0031306,1113,0.052619
CAND_0005942,1114,0.052522
CAND_0029751,1115,0.052522
CAND_0057626,1116,0.052522
CAND_0088378,1117,0.052522
CAND_0099670,1118,0.052522
CAND_0016241,1119,0.052425
CAND_0026791,1120,0.052425
CAND_0031936,1121,0.052425
CAND_0043637,1122,0.052425
CAND_0064824,1123,0.052425
CAND_0007955,1124,0.052328
CAND_0054474,1125,0.052328
CAND_0071131,1126,0.052231
CAND_0072218,1127,0.052231
CAND_0075318,1128,0.052231
CAND_0097360,1129,0.052231
CAND_0013476,1130,0.052134
CAND_0028422,1131,0.052134
CAND_0054647,1132,0.052134
CAND_0026983,1133,0.052038
CAND_0031765,1134,0.052038
CAND_0038821,1135,0.051845
CAND_0045418,1136,0.051845
CAND_0075784,1137,0.051845
CAND_0090694,1138,0.051845
CAND_0011923,1139,0.051750
CAND_0039977,1140,0.051750
CAND_0042322,1141,0.051750
CAND_0014461,1142,0.051558
CAND_0068970,1143,0.051463
CAND_0014625,1144,0.051368
CAND_0036047,1145,0.051368
CAND_0041149,1146,0.051368
CAND_0083022,1147,0.051368
CAND_0094985,1148,0.051368
CAND_0039943,1149,0.051272
CAND_0028280,1150,0.051177
CAND_0053883,1151,0.051177
CAND_0093211,1152,0.051177
CAND_0035016,1153,0.051083
CAND_0018133,1154,0.050988
CAND_0030827,1155,0.050988
CAND_0039077,1156,0.050988
CAND_0040861,1157,0.050988
CAND_0043381,1158,0.050988
CAND_0071051,1159,0.050988
CAND_0091580,1160,0.050988
CAND_0095447,1161,0.050988
CAND_0013311,1162,0.050894
CAND_0063155,1163,0.050894
CAND_0075695,1164,0.050894
CAND_0048669,1165,0.050799
CAND_0060316,1166,0.050799
CAND_0073012,1167,0.050799
CAND_0088031,1168,0.050799
CAND_0062707,1169,0.050705
CAND_0095395,1170,0.050705
CAND_0018393,1171,0.050611
CAND_0038094,1172,0.050611
CAND_0094626,1173,0.050611
CAND_0015513,1174,0.050518
CAND_0023729,1175,0.050518
CAND_0026399,1176,0.050518
CAND_0032844,1177,0.050518
CAND_0075111,1178,0.050518
CAND_0014073,1179,0.050424
CAND_0029177,1180,0.050424
CAND_0035336,1181,0.050424
CAND_0051593,1182,0.050424
CAND_0054756,1183,0.050424
CAND_0071093,1184,0.050424
CAND_0061040,1185,0.050331
CAND_0089953,1186,0.050331
CAND_0020897,1187,0.050237
CAND_0033987,1188,0.050237
CAND_0048859,1189,0.050237
CAND_0054816,1190,0.050237
CAND_0062340,1191,0.050237
CAND_0086647,1192,0.050237
CAND_0056262,1193,0.050144
CAND_0061292,1194,0.050144
CAND_0069232,1195,0.050144
CAND_0086790,1196,0.050144
CAND_0028835,1197,0.050051
CAND_0049527,1198,0.050051
CAND_0076946,1199,0.049959
CAND_0070496,1200,0.049866
CAND_0064618,1201,0.049773
CAND_0009677,1202,0.049681
CAND_0059099,1203,0.049681
CAND_0087003,1204,0.049681
CAND_0089966,1205,0.049681
CAND_0092082,1206,0.049681
CAND_0095184,1207,0.049681
CAND_0038254,1208,0.049589
CAND_0043582,1209,0.049589
CAND_0061193,1210,0.049589
CAND_0000815,1211,0.049497
CAND_0033393,1212,0.049497
CAND_0069095,1213,0.049497
CAND_0072658,1214,0.049497
CAND_0013491,1215,0.049405
CAND_0015151,1216,0.049405
CAND_0094728,1217,0.049405
CAND_0096861,1218,0.049405
CAND_0069761,1219,0.049314
CAND_0001723,1220,0.049222
CAND_0019239,1221,0.049222
CAND_0033563,1222,0.049222
CAND_0037613,1223,0.049222
CAND_0078319,1224,0.049222
CAND_0058219,1225,0.049131
CAND_0065028,1226,0.049131
CAND_0099905,1227,0.049131
CAND_0025676,1228,0.049040
CAND_0034698,1229,0.049040
CAND_0039546,1230,0.049040
CAND_0056374,1231,0.049040
CAND_0077956,1232,0.049040
CAND_0014858,1233,0.048949
CAND_0039123,1234,0.048949
CAND_0079642,1235,0.048949
CAND_0004534,1236,0.048858
CAND_0015367,1237,0.048858
CAND_0024771,1238,0.048858
CAND_0089197,1239,0.048858
CAND_0066286,1240,0.048767
CAND_0087082,1241,0.048767
CAND_0050062,1242,0.048677
CAND_0051219,1243,0.048677
CAND_0054212,1244,0.048677
CAND_0059347,1245,0.048677
CAND_0082216,1246,0.048677
CAND_0093189,1247,0.048677
CAND_0019209,1248,0.048586
CAND_0022698,1249,0.048586
CAND_0071676,1250,0.048586
CAND_0099069,1251,0.048586
CAND_0053647,1252,0.048496
CAND_0065786,1253,0.048496
CAND_0086738,1254,0.048496
CAND_0004773,1255,0.048406
CAND_0032699,1256,0.048406
CAND_0078268,1257,0.048406
CAND_0085688,1258,0.048406
CAND_0011162,1259,0.048316
CAND_0020110,1260,0.048316
CAND_0063378,1261,0.048316
CAND_0024261,1262,0.048226
CAND_0056919,1263,0.048226
CAND_0061200,1264,0.048226
CAND_0073208,1265,0.048226
CAND_0087103,1266,0.048226
CAND_0017912,1267,0.048137
CAND_0024147,1268,0.048137
CAND_0098389,1269,0.048137
CAND_0026913,1270,0.048047
CAND_0029474,1271,0.047958
CAND_0012432,1272,0.047869
CAND_0038458,1273,0.047869
CAND_0082184,1274,0.047869
CAND_0088965,1275,0.047869
CAND_0043628,1276,0.047780
CAND_0047492,1277,0.047780
CAND_0050679,1278,0.047780
CAND_0002356,1279,0.047691
CAND_0041832,1280,0.047691
CAND_0028908,1281,0.047603
CAND_0056815,1282,0.047603
CAND_0063892,1283,0.047603
CAND_0006467,1284,0.047514
CAND_0035890,1285,0.047514
CAND_0036847,1286,0.047514
CAND_0043534,1287,0.047514
CAND_0045809,1288,0.047514
CAND_0046167,1289,0.047514
CAND_0050349,1290,0.047514
CAND_0050499,1291,0.047514
CAND_0080871,1292,0.047426
CAND_0018925,1293,0.047338
CAND_0020471,1294,0.047338
CAND_0079910,1295,0.047338
CAND_0056483,1296,0.047162
CAND_0070514,1297,0.047162
CAND_0074723,1298,0.047162
CAND_0099367,1299,0.047162
CAND_0035030,1300,0.047074
CAND_0041239,1301,0.047074
CAND_0059072,1302,0.047074
CAND_0072547,1303,0.047074
CAND_0072954,1304,0.047074
CAND_0012918,1305,0.046987
CAND_0016165,1306,0.046987
CAND_0029872,1307,0.046987
CAND_0046766,1308,0.046987
CAND_0075502,1309,0.046987
CAND_0086828,1310,0.046987
CAND_0091367,1311,0.046987
CAND_0091803,1312,0.046987
CAND_0096474,1313,0.046987
CAND_0018609,1314,0.046899
CAND_0030437,1315,0.046899
CAND_0059024,1316,0.046899
CAND_0089306,1317,0.046899
CAND_0094467,1318,0.046899
CAND_0024932,1319,0.046812
CAND_0026836,1320,0.046812
CAND_0039098,1321,0.046812
CAND_0067264,1322,0.046812
CAND_0097860,1323,0.046812
CAND_0041118,1324,0.046725
CAND_0046278,1325,0.046725
CAND_0079068,1326,0.046725
CAND_0001095,1327,0.046638
CAND_0048036,1328,0.046638
CAND_0076790,1329,0.046638
CAND_0088677,1330,0.046638
CAND_0011503,1331,0.046551
CAND_0021071,1332,0.046551
CAND_0050248,1333,0.046551
CAND_0008583,1334,0.046378
CAND_0066182,1335,0.046378
CAND_0004130,1336,0.046292
CAND_0005759,1337,0.046292
CAND_0013392,1338,0.046292
CAND_0041562,1339,0.046292
CAND_0082618,1340,0.046292
CAND_0087893,1341,0.046292
CAND_0092743,1342,0.046292
CAND_0020179,1343,0.046206
CAND_0037424,1344,0.046206
CAND_0073271,1345,0.046120
CAND_0005249,1346,0.046034
CAND_0036212,1347,0.046034
CAND_0062761,1348,0.046034
CAND_0016900,1349,0.045948
CAND_0050188,1350,0.045948
CAND_0070090,1351,0.045948
CAND_0089533,1352,0.045948
CAND_0060717,1353,0.045863
CAND_0061298,1354,0.045863
CAND_0046025,1355,0.045777
CAND_0047508,1356,0.045777
CAND_0053695,1357,0.045777
CAND_0073423,1358,0.045777
CAND_0086926,1359,0.045777
CAND_0090760,1360,0.045777
CAND_0008285,1361,0.045692
CAND_0032471,1362,0.045692
CAND_0045170,1363,0.045692
CAND_0060485,1364,0.045692
CAND_0076152,1365,0.045692
CAND_0007564,1366,0.045607
CAND_0017595,1367,0.045607
CAND_0042679,1368,0.045607
CAND_0058027,1369,0.045607
CAND_0080002,1370,0.045607
CAND_0092091,1371,0.045607
CAND_0059244,1372,0.045522
CAND_0061696,1373,0.045522
CAND_0063510,1374,0.045522
CAND_0085950,1375,0.045522
CAND_0098538,1376,0.045522
CAND_0001218,1377,0.045437
CAND_0007198,1378,0.045437
CAND_0012697,1379,0.045437
CAND_0024737,1380,0.045437
CAND_0061549,1381,0.045437
CAND_0099320,1382,0.045437
CAND_0037124,1383,0.045353
CAND_0044893,1384,0.045353
CAND_0078397,1385,0.045353
CAND_0084030,1386,0.045353
CAND_0092250,1387,0.045353
CAND_0054948,1388,0.045268
CAND_0091822,1389,0.045268
CAND_0010482,1390,0.045184
CAND_0019184,1391,0.045184
CAND_0088082,1392,0.045184
CAND_0092776,1393,0.045184
CAND_0094079,1394,0.045184
CAND_0009288,1395,0.045100
CAND_0058964,1396,0.045100
CAND_0060116,1397,0.045100
CAND_0071908,1398,0.045100
CAND_0087112,1399,0.045100
CAND_0023306,1400,0.045016
CAND_0027751,1401,0.045016
CAND_0039838,1402,0.045016
CAND_0049538,1403,0.045016
CAND_0062564,1404,0.045016
CAND_0072091,1405,0.045016
CAND_0003770,1406,0.044932
CAND_0030783,1407,0.044932
CAND_0079122,1408,0.044932
CAND_0084716,1409,0.044932
CAND_0002126,1410,0.044848
CAND_0084254,1411,0.044848
CAND_0012306,1412,0.044764
CAND_0018421,1413,0.044764
CAND_0060221,1414,0.044764
CAND_0074612,1415,0.044764
CAND_0097697,1416,0.044764
CAND_0008764,1417,0.044681
CAND_0013524,1418,0.044681
CAND_0077424,1419,0.044681
CAND_0079783,1420,0.044681
CAND_0090242,1421,0.044681
CAND_0095293,1422,0.044681
CAND_0098857,1423,0.044681
CAND_0019475,1424,0.044598
CAND_0030280,1425,0.044598
CAND_0040553,1426,0.044598
CAND_0048930,1427,0.044598
CAND_0081704,1428,0.044598
CAND_0089516,1429,0.044598
CAND_0002770,1430,0.044514
CAND_0011652,1431,0.044514
CAND_0025810,1432,0.044514
CAND_0061339,1433,0.044514
CAND_0061741,1434,0.044349
CAND_0011323,1435,0.044266
CAND_0034325,1436,0.044266
CAND_0057598,1437,0.044266
CAND_0070802,1438,0.044266
CAND_0076729,1439,0.044266
CAND_0077219,1440,0.044266
CAND_0078489,1441,0.044266
CAND_0085252,1442,0.044266
CAND_0006538,1443,0.044183
CAND_0020806,1444,0.044183
CAND_0043481,1445,0.044183
CAND_0072938,1446,0.044183
CAND_0095408,1447,0.044183
CAND_0021643,1448,0.044101
CAND_0055548,1449,0.044101
CAND_0058161,1450,0.044101
CAND_0069343,1451,0.044101
CAND_0070100,1452,0.044101
CAND_0070590,1453,0.044101
CAND_0084629,1454,0.044101
CAND_0087816,1455,0.044101
CAND_0001537,1456,0.044019
CAND_0006601,1457,0.044019
CAND_0045266,1458,0.044019
CAND_0069386,1459,0.044019
CAND_0085884,1460,0.044019
CAND_0087548,1461,0.044019
CAND_0065541,1462,0.043937
CAND_0067609,1463,0.043937
CAND_0068843,1464,0.043937
CAND_0074947,1465,0.043937
CAND_0075587,1466,0.043937
CAND_0095468,1467,0.043937
CAND_0000323,1468,0.043855
CAND_0026993,1469,0.043855
CAND_0095138,1470,0.043855
CAND_0000330,1471,0.043773
CAND_0009679,1472,0.043773
CAND_0013138,1473,0.043773
CAND_0034937,1474,0.043773
CAND_0036391,1475,0.043773
CAND_0049656,1476,0.043773
CAND_0053111,1477,0.043773
CAND_0071672,1478,0.043773
CAND_0074619,1479,0.043773
CAND_0081343,1480,0.043773
CAND_0004051,1481,0.043691
CAND_0014631,1482,0.043691
CAND_0021464,1483,0.043691
CAND_0046924,1484,0.043691
CAND_0083060,1485,0.043691
CAND_0094055,1486,0.043691
CAND_0001026,1487,0.043610
CAND_0013440,1488,0.043610
CAND_0041047,1489,0.043610
CAND_0045292,1490,0.043610
CAND_0046914,1491,0.043610
CAND_0099159,1492,0.043610
CAND_0070816,1493,0.043528
CAND_0085573,1494,0.043528
CAND_0004848,1495,0.043447
CAND_0035131,1496,0.043447
CAND_0056327,1497,0.043447
CAND_0091686,1498,0.043447
CAND_0098837,1499,0.043447
CAND_0099145,1500,0.043447
CAND_0003506,1501,0.043366
CAND_0054178,1502,0.043366
CAND_0058145,1503,0.043366
CAND_0080098,1504,0.043366
CAND_0082223,1505,0.043366
CAND_0099121,1506,0.043366
CAND_0052652,1507,0.043285
CAND_0071920,1508,0.043285
CAND_0087775,1509,0.043285
CAND_0097225,1510,0.043285
CAND_0098578,1511,0.043285
CAND_0014866,1512,0.043204
CAND_0070952,1513,0.043204
CAND_0076096,1514,0.043204
CAND_0084289,1515,0.043204
CAND_0097400,1516,0.043204
CAND_0064567,1517,0.043123
CAND_0067603,1518,0.043123
CAND_0097079,1519,0.043123
CAND_0059577,1520,0.043043
CAND_0091727,1521,0.043043
CAND_0003824,1522,0.042962
CAND_0029469,1523,0.042882
CAND_0042975,1524,0.042882
CAND_0072480,1525,0.042882
CAND_0083678,1526,0.042882
CAND_0005421,1527,0.042802
CAND_0033062,1528,0.042802
CAND_0052590,1529,0.042802
CAND_0015328,1530,0.042722
CAND_0026907,1531,0.042722
CAND_0041904,1532,0.042722
CAND_0070658,1533,0.042722
CAND_0071946,1534,0.042722
CAND_0074754,1535,0.042722
CAND_0007180,1536,0.042642
CAND_0032802,1537,0.042642
CAND_0037883,1538,0.042642
CAND_0048219,1539,0.042642
CAND_0061740,1540,0.042642
CAND_0072721,1541,0.042642
CAND_0076472,1542,0.042642
CAND_0079036,1543,0.042642
CAND_0083198,1544,0.042642
CAND_0091698,1545,0.042642
CAND_0000698,1546,0.042563
CAND_0004131,1547,0.042563
CAND_0020707,1548,0.042563
CAND_0050394,1549,0.042563
CAND_0058115,1550,0.042563
CAND_0076154,1551,0.042563
CAND_0079846,1552,0.042563
CAND_0093539,1553,0.042563
CAND_0098930,1554,0.042563
CAND_0020631,1555,0.042483
CAND_0040054,1556,0.042483
CAND_0056770,1557,0.042483
CAND_0058807,1558,0.042483
CAND_0078263,1559,0.042483
CAND_0026578,1560,0.042404
CAND_0037933,1561,0.042404
CAND_0071597,1562,0.042325
CAND_0080186,1563,0.042325
CAND_0090505,1564,0.042325
CAND_0010596,1565,0.042245
CAND_0029528,1566,0.042245
CAND_0000927,1567,0.042167
CAND_0009539,1568,0.042167
CAND_0010655,1569,0.042167
CAND_0067260,1570,0.042167
CAND_0068552,1571,0.042167
CAND_0092456,1572,0.042167
CAND_0011478,1573,0.042088
CAND_0079569,1574,0.042088
CAND_0000956,1575,0.042009
CAND_0035206,1576,0.042009
CAND_0079322,1577,0.042009
CAND_0095879,1578,0.042009
CAND_0052195,1579,0.041931
CAND_0006640,1580,0.041852
CAND_0018894,1581,0.041852
CAND_0036184,1582,0.041852
CAND_0052440,1583,0.041852
CAND_0057545,1584,0.041852
CAND_0059216,1585,0.041852
CAND_0083963,1586,0.041852
CAND_0094274,1587,0.041852
CAND_0057622,1588,0.041774
CAND_0066404,1589,0.041774
CAND_0089686,1590,0.041774
CAND_0036786,1591,0.041696
CAND_0087518,1592,0.041696
CAND_0022579,1593,0.041618
CAND_0028184,1594,0.041618
CAND_0029119,1595,0.041618
CAND_0046108,1596,0.041618
CAND_0056692,1597,0.041618
CAND_0085663,1598,0.041618
CAND_0087305,1599,0.041618
CAND_0088385,1600,0.041618
CAND_0001238,1601,0.041540
CAND_0005971,1602,0.041540
CAND_0077778,1603,0.041540
CAND_0083692,1604,0.041540
CAND_0009464,1605,0.041462
CAND_0035958,1606,0.041462
CAND_0036415,1607,0.041462
CAND_0058463,1608,0.041462
CAND_0071893,1609,0.041462
CAND_0004601,1610,0.041385
CAND_0047858,1611,0.041385
CAND_0055999,1612,0.041385
CAND_0066716,1613,0.041385
CAND_0075626,1614,0.041385
CAND_0091899,1615,0.041385
CAND_0024850,1616,0.041307
CAND_0064215,1617,0.041307
CAND_0066954,1618,0.041307
CAND_0071760,1619,0.041307
CAND_0087529,1620,0.041307
CAND_0006246,1621,0.041230
CAND_0022628,1622,0.041230
CAND_0053208,1623,0.041230
CAND_0069363,1624,0.041230
CAND_0074814,1625,0.041230
CAND_0011787,1626,0.041153
CAND_0086011,1627,0.041153
CAND_0046891,1628,0.041076
CAND_0051507,1629,0.041076
CAND_0070072,1630,0.041076
CAND_0087167,1631,0.041076
CAND_0007251,1632,0.040999
CAND_0049191,1633,0.040999
CAND_0053284,1634,0.040999
CAND_0067611,1635,0.040999
CAND_0079280,1636,0.040999
CAND_0001845,1637,0.040922
CAND_0002994,1638,0.040922
CAND_0007087,1639,0.040922
CAND_0011095,1640,0.040922
CAND_0013455,1641,0.040922
CAND_0048089,1642,0.040922
CAND_0071159,1643,0.040922
CAND_0083168,1644,0.040922
CAND_0003314,1645,0.040846
CAND_0041368,1646,0.040846
